11.7,2.19,5.45,1018.4,7.4,90
11.4,2.32,5.59,1017.9,7.2,93
11.5,2.52,5.76,1017.7,6.9,93
11.5,2.65,5.80,1017.2,6.8,95
12.1,2.72,5.72,1016.8,6.8,94
12.4,2.90,5.82,1016.9,7.1,102
11.5,3.23,6.22,1016.9,6.6,101
11.7,3.04,6.15,1016.8,6.2,99
11.9,2.71,6.07,1016.8,6.9,102
11.9,2.98,6.11,1016.4,7.6,103
12.2,2.94,6.09,1016.3,7.8,104
12.2,3.00,6.08,1016.1,7.9,105
12.0,2.96,6.08,1015.9,8.0,105
12.0,2.82,5.95,1015.3,8.0,106
11.7,2.85,5.99,1014.6,8.0,105
12.1,2.89,5.99,1013.9,8.0,104
11.6,3.21,6.28,1013.7,8.0,105
13.3,3.09,6.19,1012.6,8.0,108
12.6,3.00,6.09,1012.8,7.9,114
11.1,2.58,5.95,1013.4,7.9,116
8.5,2.47,5.97,1013.9,8.0,122
6.6,2.39,6.39,1014.4,8.0,133
6.6,2.22,6.23,1014.7,8.0,134
6.3,2.12,6.28,1015.1,8.0,149
5.0,2.13,6.44,1015.2,8.0,152
4.7,2.02,6.35,1015.8,8.0,166
3.7,2.03,6.20,1016.1,8.0,178
5.0,1.96,6.26,1016.9,8.0,167
4.7,1.99,6.14,1017.2,8.0,158
4.9,1.91,6.04,1018.0,8.0,171
4.8,2.09,6.52,1018.6,8.1,176
5.1,1.68,6.19,1019.4,8.1,166
5.5,1.57,5.95,1020.2,8.2,177
5.0,1.62,6.17,1020.7,8.2,178
4.8,1.64,6.14,1021.3,8.3,181
5.6,1.65,6.35,1021.9,8.3,164
5.2,1.61,6.18,1022.2,8.3,169
5.4,1.63,6.22,1022.5,8.4,163
5.4,1.53,6.01,1022.7,8.4,160
5.5,1.37,5.97,1023.2,8.4,171
5.4,1.48,5.80,1023.3,8.4,160
5.3,1.37,5.85,1023.4,8.5,161
4.4,1.29,5.92,1023.9,8.5,159
3.9,1.32,5.97,1024.6,8.5,158
4.4,1.25,5.78,1024.6,8.4,144
5.1,1.28,6.17,1024.9,8.5,154
5.4,1.28,6.14,1024.6,8.5,134
4.2,1.36,6.13,1025.3,8.5,162
3.6,1.47,6.41,1025.4,8.5,158
4.2,1.37,6.19,1026.0,8.5,178
3.7,1.42,6.10,1025.9,8.5,169
4.2,1.45,6.17,1026.0,8.5,178
4.7,1.33,6.27,1026.4,8.5,180
4.1,1.49,6.00,1026.7,8.5,179
4.3,1.33,6.02,1026.9,8.4,179
3.6,1.43,6.52,1027.4,8.5,211
3.2,1.28,6.12,1027.9,8.5,181
2.8,1.26,6.19,1028.1,8.5,183
4.0,1.39,6.42,1028.2,8.5,177
4.9,1.35,6.41,1028.3,8.6,173
5.5,1.29,6.22,1028.0,8.6,184
6.7,1.21,5.67,1028.2,8.6,197
6.4,1.33,5.88,1028.3,8.6,201
6.4,1.33,5.62,1028.3,8.6,216
6.5,1.44,5.70,1028.6,8.6,207
5.5,1.33,5.86,1028.5,8.6,207
5.1,1.40,6.09,1028.7,8.6,190
4.6,1.27,6.10,1028.7,8.6,195
4.1,1.24,6.10,1028.8,8.6,188
4.3,1.23,6.13,1029.0,8.6,182
4.2,1.33,6.29,1028.8,8.6,178
3.6,1.26,6.20,1028.6,8.6,158
3.2,1.25,6.08,1028.3,8.6,146
3.0,1.27,6.08,1028.3,8.6,168
3.4,1.31,6.15,1028.1,8.6,190
3.7,1.28,6.13,1028.1,8.6,199
3.6,1.26,6.17,1028.0,8.6,228
3.8,1.34,6.45,1028.2,8.6,237
4.8,1.30,6.38,1028.5,8.6,252
5.5,1.27,6.46,1028.8,8.6,237
5.4,1.25,6.20,1028.7,8.6,232
5.0,1.25,6.08,1028.4,8.7,222
4.2,1.24,6.10,1028.2,8.7,230
5.6,1.23,6.04,1028.5,8.7,231
5.6,1.20,5.87,1028.4,8.7,217
5.0,1.17,5.57,1027.9,8.8,230
5.3,1.23,5.88,1027.5,8.8,222
3.9,1.15,5.75,1027.0,8.8,216
3.6,1.12,5.84,1026.5,8.9,226
3.0,1.08,6.23,1026.1,8.9,206
3.9,1.04,6.23,1025.4,8.8,176
3.5,1.06,6.38,1024.8,8.9,149
4.3,1.07,6.49,1024.3,8.9,136
6.7,1.03,6.19,1023.3,8.8,133
7.2,1.04,5.53,1022.0,8.8,126
6.8,1.02,4.82,1020.6,8.9,137
7.8,1.07,4.92,1019.6,8.8,179
8.8,1.05,4.69,1018.6,8.8,190
8.7,1.21,4.79,1017.9,8.8,199
8.9,1.25,4.55,1017.2,8.8,199
8.9,1.41,4.71,1016.6,8.8,199
9.7,1.49,4.82,1015.8,8.7,196
10.2,1.67,5.08,1014.9,8.7,192
12.0,1.96,5.49,1013.4,8.6,191
12.1,2.16,5.65,1012.8,8.5,198
13.3,2.51,5.81,1012.0,8.5,206
12.3,2.61,5.91,1011.9,8.4,209
11.8,3.01,6.27,1011.8,8.4,215
11.0,3.31,6.45,1011.7,8.4,219
11.3,3.03,6.36,1011.1,8.4,217
13.2,2.98,6.13,1010.6,8.3,219
12.0,2.89,6.22,1010.6,8.3,216
13.5,3.35,6.77,1010.0,8.3,217
13.3,3.72,7.13,1009.3,8.4,215
13.3,3.68,6.88,1009.1,8.5,220
13.8,4.08,7.27,1009.2,8.5,225
